ts,autor,texto,origem,arquivo_origem,lado,dia,texto_clean2,flag_ruido,lang,lscore,mensagem_norm,mensagem_lemma,len_tokens
2024-12-03 21:44:48.890,Curadobia,Obrigada pelo prestígio! Foi incrível te atender e receber você de pertinho 🖤🤍,instagram_zip,inbox/barbarakatzmigliori_1568817854519418/message_1.json,time,2024-12-03,,False,pt,1.0,Obrigada pelo prestígio! Foi incrível te atender e receber você de pertinho 🖤🤍,prestígi incr te atend receb pert,6
2024-08-29 14:50:55.535,Curadobia,Dany vou pedir para você me informar qual o seu melhor e-mail para que a marca encaminhe as orientações,instagram_zip,inbox/danycavalcanti_1481723446558270/message_1.json,time,2024-08-29,,False,pt,1.0,Dany vou pedir para você me informar qual o seu melhor e-mail para que a marca encaminhe as orientações,dany ped inform seu melhor mail marc encaminh orient,9
2025-05-06 18:20:57.275,Curadobia,Obrigada pela presença ♥️♥️,instagram_zip,inbox/jenyfferfreire_1683892206337873/message_1.json,time,2025-05-06,,False,pt,1.0,Obrigada pela presença ♥️♥️,presenç,1
2024-09-04 20:56:37.655,Curadobia,Seu ddd qual seria?,instagram_zip,inbox/julianacardoso_1540901883968951/message_1.json,time,2024-09-04,,False,ca,1.0,Seu ddd qual seria?,,0
2025-02-19 15:02:00.000,fatimamodenese_1335639497889990,"fátima, te respondemos no whatsapp mas não recebemos seu retorno, está tudo bem? qualquer coisa sigo aqui à disposição💕",instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2025-02-19,,False,pt,1.0,"fátima, te respondemos no whatsapp mas não recebemos seu retorno, está tudo bem? qualquer coisa sigo aqui à disposição💕",fát te respond whatsapp receb seu retorn bem cois dispos,10
2024-09-06 12:58:00.000,amandaoliveira_1472616584131311,de nada!,instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2024-09-06,,False,pt,1.0,de nada!,nad,1
2024-10-20 14:22:48.782,Curadobia,https://www.curadobia.com.br/categorias/collab,instagram_zip,inbox/francic_1541909887202294/message_1.json,time,2024-10-20,,False,und,0.0,https://www.curadobia.com.br/categorias/collab,http www br categor collab,5
2025-05-19 10:26:00.000,marispoladorconsultoradeimagemeestilo_1674962710572265,https://www.curadobia.com.br/my-basic/produto/calca-diferentex,instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2025-05-19,,False,und,0.0,https://www.curadobia.com.br/my-basic/produto/calca-diferentex,http www br my basic produt calc diferentex,8
2025-01-11 15:39:00.000,pamelavaiano_1669719177758582,"ola pamela, td bem? obrigada pela mensagem. sentimos muito que esteja com esses problemas para conseguir efetuar as suas compras com a gente. de fato o sistema passou por algumas instabilidades. poderia nos dizer quais peças se interessou para tentarmos solucionar por aqui?",instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2025-01-11,,False,pt,1.0,"ola pamela, td bem? obrigada pela mensagem. sentimos muito que esteja com esses problemas para conseguir efetuar as suas compras com a gente. de fato o sistema passou por algumas instabilidades. poderia nos dizer quais peças se interessou para tentarmos solucionar por aqui?",ola pamel td bem sent muit estej ess problem consegu efetu compr gent fat sistem pass algum instabil pod diz qual peç interess tent soluc,25
2024-08-07 16:00:00.000,danycavalcanti_1481723446558270,estaremos atualizando no site para conter essa tabela que realmente estava faltando,instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2024-08-07,,False,pt,1.0,estaremos atualizando no site para conter essa tabela que realmente estava faltando,est atualiz cont tabel real est falt,7
2024-08-28 11:50:08.084,Curadobia,"Olá Dany, bom dia!",instagram_zip,inbox/danycavalcanti_1481723446558270/message_1.json,time,2024-08-28,,False,sk,1.0,"Olá Dany, bom dia!",,0
2024-08-04 19:48:00.000,vanildamarins_1386993822703811,"ola vanilda, segue os detalhes aqui",instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2024-08-04,,False,pt,1.0,"ola vanilda, segue os detalhes aqui",ola vanild seg detalh,4
2024-09-16 18:20:00.000,giselamation_1499999134727227,infelizmente nao atuo mais nessa area de consultoria pessoal,instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2024-09-16,,False,pt,1.0,infelizmente nao atuo mais nessa area de consultoria pessoal,infeliz nao atu ness are consult pessoal,7
2025-01-21 14:22:00.000,aaurora_1599151801479026,essa conta não pode receber sua mensagem porque não aceita novas solicitações de contato de todos.,instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2025-01-21,,False,pt,1.0,essa conta não pode receber sua mensagem porque não aceita novas solicitações de contato de todos.,cont pod receb aceit nov solicit tod,7
2025-05-07 12:41:56.989,Curadobia,"Olá Anna, tem sim tamanho 37",instagram_zip,inbox/17998336169788437/message_1.json,time,2025-05-07,,False,pt,1.0,"Olá Anna, tem sim tamanho 37",ann tamanh,2
2024-08-04 22:46:58.230,Curadobia,Claro! Pode trocar super,instagram_zip,inbox/marifleury_1341040303950108/message_1.json,time,2024-08-04,,False,es,1.0,Claro! Pode trocar super,,0
2024-08-05 20:22:08.187,Curadobia,"Claro envio sim, mas até para nós entendermos o que está ocorrendo com essa visualização. Você está acessando pelo celular? Que aí já direcionamos pra equipe técnica corrigir",instagram_zip,inbox/mariaangelicamonteiro_1478766313518715/message_1.json,time,2024-08-05,,False,pt,1.0,"Claro envio sim, mas até para nós entendermos o que está ocorrendo com essa visualização. Você está acessando pelo celular? Que aí já direcionamos pra equipe técnica corrigir",clar envi entend ocorr visual acess celul aí direcion técn corrig,11
2025-05-19 10:22:00.000,17998336169788437,"oi, anna! bom dia, tudo bem? nos desculpe a falta de resposta, vou te mandar mensagem via whatsapp para ficar melhor a nossa comunicação, tudo bem? mas pode ficar tranquila, pois realmente nosso atendimento funciona prioritariamente durante a semana e não vamos te deixar desamparada!",instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2025-05-19,,False,pt,1.0,"oi, anna! bom dia, tudo bem? nos desculpe a falta de resposta, vou te mandar mensagem via whatsapp para ficar melhor a nossa comunicação, tudo bem? mas pode ficar tranquila, pois realmente nosso atendimento funciona prioritariamente durante a semana e não vamos te deixar desamparada!",ann bem desculp falt respost te mand via whatsapp fic melhor noss comunic bem pod fic tranquil poi real noss atend func priorit dur seman vam te deix desampar,29
2025-05-19 10:27:00.000,marispoladorconsultoradeimagemeestilo_1674962710572265,https://www.curadobia.com.br/d-aura/produto/calca-facinha,instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2025-05-19,,False,und,0.0,https://www.curadobia.com.br/d-aura/produto/calca-facinha,http www br aur produt calc fac,7
2025-02-19 14:51:00.000,analepsch_1529949501731576,não se preocupe! vamos resolver essa questão😀 que bom que você identificou isso,instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2025-02-19,,False,pt,1.0,não se preocupe! vamos resolver essa questão😀 que bom que você identificou isso,preocup vam resolv quest identific,5
2025-01-22 15:38:00.000,aylla_1558609478863008,"olá pessoal, como vão? meu nome é ana e trabalho junto com a bia paes de barros no curadobia.com.br o curadobia é um marketplace que nasceu com o propósito de reunir em um só lugar peças que fazem toda a diferença no armário e ao mesmo tempo são fáceis de usar: os chamados neutros com tcharanz. acreditamos que a aylla super se conecta com essa proposta. com quem poderia conversar para falar mais sobre? aguardo vocês!",instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2025-01-22,,False,pt,1.0,"olá pessoal, como vão? meu nome é ana e trabalho junto com a bia paes de barros no curadobia.com.br o curadobia é um marketplace que nasceu com o propósito de reunir em um só lugar peças que fazem toda a diferença no armário e ao mesmo tempo são fáceis de usar: os chamados neutros com tcharanz. acreditamos que a aylla super se conecta com essa proposta. com quem poderia conversar para falar mais sobre? aguardo vocês!",pessoal vão br marketplac nasc propósit reun só lug peç faz tod diferenç armári mesm temp são fácel us cham neutr tcharanz acredit ayll sup conect propost qu pod convers fal aguard,32
2025-04-25 13:24:27.010,Curadobia,"Bom dia, Adriana! Como você está?",instagram_zip,inbox/adrianacarlaramosmartino_1642176510517548/message_1.json,time,2025-04-25,,False,pt,1.0,"Bom dia, Adriana! Como você está?",adri,1
2024-07-23 20:08:13.472,Curadobia,"Ah perfeito, 16h poderia ser?",instagram_zip,inbox/stellabastos_1459454448789012/message_1.json,time,2024-07-23,,False,pt,1.0,"Ah perfeito, 16h poderia ser?",ah perfeit pod ser,4
2025-03-10 18:40:00.000,laiscardosoperetto_1642377720491593,https://www.curadobia.com.br/nauanin/produto/regata-podrinha,instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2025-03-10,,False,und,0.0,https://www.curadobia.com.br/nauanin/produto/regata-podrinha,http www br nauanin produt regat podr,7
2025-03-24 11:19:00.000,alessandracc_1591478398910903,https://www.curadobia.com.br/lounge-39/produto/blusa-laco-lounge-39,instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2025-03-24,,False,und,0.0,https://www.curadobia.com.br/lounge-39/produto/blusa-laco-lounge-39,http www br loung produt blus lac loung,8
2025-03-27 10:33:00.000,juliennebini_1644010466992670,"bom dia, julienne! o que achou da nossa seleção? (edited)",instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2025-03-27,,False,pt,1.0,"bom dia, julienne! o que achou da nossa seleção? (edited)",julienn ach noss seleç edited,5
2024-10-23 16:01:31.368,Curadobia,"Olá, Andrea! Boa tarde! Tudo bem? Estamos entrando em contato porque identificamos que há um tempo você demonstrou interesse nas sandálias da Bia, que apareceram em um dos nossos reels! Agora eles estão disponíveis no site do Curadobia! 😍😍 segue o link: https://www.curadobia.com.br/produtos/buscar?search=Paula+ferber Obrigada por nos acompanhar, Andrea! Qualquer dúvida, estamos à disposição! Equipe Curadobia 💕",instagram_zip,inbox/andrealacerda_1566645174734418/message_1.json,time,2024-10-23,,False,pt,1.0,"Olá, Andrea! Boa tarde! Tudo bem? Estamos entrando em contato porque identificamos que há um tempo você demonstrou interesse nas sandálias da Bia, que apareceram em um dos nossos reels! Agora eles estão disponíveis no site do Curadobia! 😍😍 segue o link: https://www.curadobia.com.br/produtos/buscar?search=Paula+ferber Obrigada por nos acompanhar, Andrea! Qualquer dúvida, estamos à disposição! Equipe Curadobia 💕",andre bem entr identific há temp demonstr inter sandál aparec noss reel agor dispon seg http www br produt busc search paul ferb acompanh andre dúv dispos,27
2025-05-10 10:26:00.000,emilly_17998681088788437,"ola emily, td bem? segue aqui os detalhes da blusa que gostou. qualquer duvida estamos a disposição.",instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2025-05-10,,False,pt,1.0,"ola emily, td bem? segue aqui os detalhes da blusa que gostou. qualquer duvida estamos a disposição.",ola emily td bem seg detalh blus gost duvid dispos,10
2025-01-15 15:12:00.000,somimimi_1616993523032137,"entendi. esse modelo ele é oversized, ou seja, possui uma estrutura mais larga. você já chegou a usar modelos assim?🙂",instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2025-01-15,,False,pt,1.0,"entendi. esse modelo ele é oversized, ou seja, possui uma estrutura mais larga. você já chegou a usar modelos assim?🙂",entend model oversized sej possu estrut larg cheg us model assim,11
2025-04-08 11:16:00.000,studiodebeleza_1670067261055653,sigo aqui para o que você precisar!,instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2025-04-08,,False,pt,1.0,sigo aqui para o que você precisar!,precis,1
2025-03-28 15:13:00.000,bahia_1665583491503875,"a nossa calça diferentex está saindo por r$: 878,00",instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2025-03-28,,False,pt,1.0,"a nossa calça diferentex está saindo por r$: 878,00",noss calç diferentex saind,4
2025-05-07 11:07:00.000,17998336169788437,https://www.curadobia.com.br/paula-ferber/produto/gladiadora-organica-preto-cirre-paula-ferber,instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2025-05-07,,False,und,0.0,https://www.curadobia.com.br/paula-ferber/produto/gladiadora-organica-preto-cirre-paula-ferber,http www br paul ferb produt gladi organ pret cirr paul ferb,12
2025-02-27 20:36:08.660,Curadobia,Ficamos felizes que tenha curtido. Ela é muito especial mesmo. Segue aqui mais detalhes.,instagram_zip,inbox/adrianasoderi_1618411369552708/message_1.json,time,2025-02-27,,False,pt,1.0,Ficamos felizes que tenha curtido. Ela é muito especial mesmo. Segue aqui mais detalhes.,fic feliz tenh curt muit espec mesm seg detalh,9
2025-05-09 14:26:30.589,Curadobia,AM407406766BR,instagram_zip,inbox/17998336169788437/message_1.json,time,2025-05-09,,False,tr,1.0,AM407406766BR,,0
2025-04-01 15:12:00.000,liviafogaca_1578166493585832,"ola livia, td e vc? ficamos felizes que gostou dessa jaqueta. acredito que tenha sido um erro da lojinha do instagram. o valor correto r$ 755",instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2025-04-01,,False,pt,1.0,"ola livia, td e vc? ficamos felizes que gostou dessa jaqueta. acredito que tenha sido um erro da lojinha do instagram. o valor correto r$ 755",ola liv td fic feliz gost dess jaquet acredit tenh sid err loj val corret,15
2024-11-25 14:02:24.528,Curadobia,"Olá Alice, bom dia! Tudo bem? Aqui somos da parte de atendimento do Curadobia. Vou te pedir para encaminhar um e-mail para contato.curadobia@gmail.com",instagram_zip,inbox/monti_17856762546297917/message_1.json,time,2024-11-25,,False,pt,1.0,"Olá Alice, bom dia! Tudo bem? Aqui somos da parte de atendimento do Curadobia. Vou te pedir para encaminhar um e-mail para contato.curadobia@gmail.com",alic bem som part atend te ped encaminh mail gmail,10
2024-08-07 18:59:55.267,Curadobia,"Olá Dany! Boa tarde, tudo bem?",instagram_zip,inbox/danycavalcanti_1481723446558270/message_1.json,time,2024-08-07,,False,pt,1.0,"Olá Dany! Boa tarde, tudo bem?",dany bem,2
2024-11-25 11:03:00.000,marciaa_1475467990509494,"bom dia, marcia!! tudo bem? obrigada pela sua mensagem, ficamos muito felizes que gostou da nossa pantalona jeans 😍 infelizmente ela está esgotada no momento, mas assim que tivermos a reposição, te avisamos!",instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2024-11-25,,False,pt,1.0,"bom dia, marcia!! tudo bem? obrigada pela sua mensagem, ficamos muito felizes que gostou da nossa pantalona jeans 😍 infelizmente ela está esgotada no momento, mas assim que tivermos a reposição, te avisamos!",marc bem fic muit feliz gost noss pant je infeliz esgot moment assim tiv repos te avis,17
